Date,BTC-USD,ETH-USD,VUS.TO,GME,AMC,AMZN,WMT,NVDA,AMD,AAPL,MSFT,DIS,PYPL
2021-03-01,49631.2421875,1564.7076416015625,75.29000091552734,123.7,9.24,3257.78,135.68,141.9811,87.72,129.47,237.89,199.71,282.86
2021-03-02,48378.98828125,1492.6087646484375,74.68000030517578,122.32,8.95,3211.11,132.0,140.4191,86.09,128.06,234.71,195.2,272.03
2021-03-03,50538.2421875,1575.8531494140625,73.58999633789062,125.03,8.78,3148.0,129.14,130.7085,81.83,122.25,233.42,201.78,266.71
2021-03-04,48561.16796875,1541.914306640625,72.2699966430664,133.22,8.1,3010.1,129.95,129.836,81.29,121.32,232.66,194.9,250.11
2021-03-05,48927.3046875,1533.2750244140625,73.66000366210938,143.71,8.36,3137.53,133.31,126.467,78.73,124.97,240.9,194.75,239.55
2021-03-08,52246.5234375,1834.7279052734375,73.37999725341797,201.3,9.3,2957.35,131.04,118.5073,76.7,119.24,233.7,209.54,228.91
2021-03-09,54824.1171875,1868.048828125,74.58999633789062,256.8,11.0,3129.02,130.28,126.2697,81.69,124.059,241.75,200.91,246.93
2021-03-10,56008.55078125,1799.166259765625,75.01000213623047,268.0,10.05,3130.19,135.21,128.6158,79.96,122.75,238.47,203.99,248.46
2021-03-11,57805.12109375,1826.1949462890625,75.9800033569336,273.0,10.42,3230.56,133.07,135.815,83.83,122.53,244.14,203.3,260.28
2021-03-12,57332.08984375,1772.1024169921875,76.0999984741211,264.6,11.32,3144.05,139.57,130.61,83.4,124.08,242.78,203.46,257.25
2021-03-15,55907.19921875,1791.7022705078125,76.61000061035156,222.86,14.16,3140.58,139.33,135.3266,84.5,126.19,241.59,203.24,258.52
2021-03-16,56804.90234375,1806.9718017578125,76.36000061035156,217.88,13.12,3114.36,133.85,138.701,85.87,130.2,241.22,194.8,261.65
2021-03-17,58870.89453125,1823.4493408203125,76.56999969482422,214.13,14.06,3164.07,133.67,135.0166,84.3,124.77,242.44,196.18,251.97
2021-03-18,57858.921875,1782.8551025390625,75.25,206.6,14.0,3164.79,130.04,133.126,80.0,121.69,230.73,196.06,244.38
2021-03-19,58346.65234375,1817.6241455078125,75.33000183105469,204.48,14.4,3152.91,133.48,129.7957,80.79,125.31,234.77,197.39,248.68
2021-03-22,54529.14453125,1691.333984375,75.72000122070312,201.19,12.96,3116.93,136.2,137.7192,82.3,129.25,246.96,201.7,252.27
2021-03-23,54738.9453125,1678.650146484375,74.8499984741211,187.74,10.99,3138.5,134.83,136.159,81.92,123.0,244.2,190.01,249.3
2021-03-24,52774.265625,1593.4134521484375,74.31999969482422,122.59,9.4,3194.88,138.81,128.6,76.52,123.45,240.67,190.27,243.38
2021-03-25,51704.16015625,1595.3592529296875,74.61000061035156,188.26,11.22,3178.74,136.61,128.3482,79.66,120.97,234.26,195.69,240.5
2021-03-26,55137.3125,1702.842041015625,75.87000274658203,186.0,10.59,3098.52,135.66,132.7722,79.87,121.63,241.16,187.17,248.82
2021-03-29,58917.69140625,1846.03369140625,75.4000015258789,181.7,10.86,3196.71,139.72,133.3242,77.99,125.35,241.48,191.14,239.66
2021-03-30,58918.83203125,1918.362060546875,75.36000061035156,200.78,10.72,3108.05,140.69,131.6259,78.0,121.7,236.43,187.05,242.75
2021-03-31,59095.80859375,1977.27685546875,75.88999938964844,190.07,10.22,3185.81,138.48,139.1066,81.3,122.51,243.06,188.32,251.3
2021-04-01,59384.3125,2143.2255859375,76.66999816894531,193.75,9.45,3220.0,141.96,140.1144,82.11,127.0,242.85,191.9,253.86
2021-04-05,58192.359375,2118.37890625,77.7300033569336,187.3,10.64,3314.35,140.34,143.011,84.96,129.2,253.82,194.7,252.82
2021-04-06,56048.9375,1971.0772705078125,77.68000030517578,186.1,10.4,3364.13,143.8,140.961,82.23,131.65,255.23,197.0,261.58
2021-04-07,58323.953125,2088.57373046875,77.66000366210938,181.71,10.1,3368.65,142.5,143.026,82.8,132.8,256.5,192.01,256.6
2021-04-08,58245.00390625,2072.10888671875,78.05999755859375,171.84,9.91,3356.4,143.02,144.32,85.31,131.3,260.13,192.73,275.4
2021-04-09,59793.234375,2135.942138671875,78.58999633789062,161.91,9.76,3476.1,141.94,150.0,83.03,134.005,267.51,188.46,278.98
2021-04-12,63503.45703125,2299.187744140625,78.61000061035156,143.79,8.66,3482.39,140.9,158.93,80.87,133.11,262.12,188.2,271.32
2021-04-13,63109.6953125,2435.10498046875,78.83000183105469,146.05,8.89,3463.0,143.25,162.426,82.7,138.1,261.53,189.18,284.07
2021-04-14,63314.01171875,2519.1162109375,78.56999969482422,168.91,9.5,3335.0,141.35,156.69,82.35,137.24,264.82,194.57,268.5
2021-04-15,61572.7890625,2431.946533203125,79.43000030517578,162.93,10.1,3478.31,144.93,164.9938,86.55,134.5,267.2,192.44,287.0
2021-04-16,60683.8203125,2344.89501953125,79.68000030517578,158.7,9.63,3420.81,145.87,160.582,83.12,136.32,261.47,189.23,279.43
2021-04-19,56473.03125,2330.2109375,79.05000305175781,169.94,9.95,3459.45,143.52,158.9542,83.51,138.79,260.54,190.03,270.09
2021-04-20,53906.08984375,2364.751708984375,78.44999694824219,165.19,9.36,3419.36,144.54,153.9669,83.03,136.42,260.78,189.68,275.2
2021-04-21,51762.2734375,2403.53515625,79.27999877929688,164.07,10.09,3503.64,142.4,159.529,82.99,135.8,270.92,189.37,267.49
2021-04-22,51093.65234375,2363.586181640625,78.70999908447266,151.28,10.35,3334.92,141.19,150.0281,80.51,137.84,266.46,187.51,267.27
2021-04-23,50050.8671875,2211.625732421875,79.61000061035156,156.74,10.18,3491.18,143.4,159.8001,86.14,137.5,272.86,183.52,274.53
2021-04-26,55033.1171875,2662.865234375,79.87999725341797,172.62,11.9,3543.0,138.47,159.14,86.74,139.48,262.99,187.51,281.8
2021-04-27,54824.703125,2746.380126953125,79.94000244140625,183.66,11.99,3487.94,142.16,154.8494,87.51,139.39,263.3,192.92,275.11
2021-04-28,53555.109375,2756.876953125,79.80000305175781,181.16,11.02,3522.4,140.07,156.471,84.55,137.44,260.32,191.91,276.15
2021-04-29,57750.17578125,2773.20703125,80.12999725341797,180.34,10.3,3624.79,146.06,153.3834,86.42,136.07,256.27,188.88,272.07
2021-04-30,57828.05078125,2945.892822265625,79.48999786376953,174.56,10.43,3550.32,142.62,150.284,84.03,134.53,252.75,192.67,262.78
2021-05-03,53333.5390625,3253.62939453125,79.62999725341797,169.9,10.1,3479.72,148.6,152.34,79.07,135.22,255.25,193.4,267.42
2021-05-04,57424.0078125,3522.783203125,79.05999755859375,168.4,9.42,3391.38,142.36,145.6517,79.11,128.06,249.36,190.18,258.57
2021-05-05,56396.515625,3490.88037109375,78.98999786376953,163.08,9.53,3404.96,146.6,144.9,79.0,130.0,258.68,188.42,249.2
2021-05-06,57356.40234375,3484.72900390625,79.4800033569336,164.9,9.0,3353.13,147.33,151.05,79.26,132.51,259.66,188.72,260.95
2021-05-07,58803.77734375,3902.647705078125,80.08000183105469,167.09,9.62,3443.85,141.2,152.2892,79.15,135.64,257.98,186.4,256.07
2021-05-10,56704.57421875,4168.701171875,79.2699966430664,145.25,10.18,3226.24,146.59,149.7094,79.33,130.42,251.72,192.1,247.9
2021-05-11,49150.53515625,3785.8486328125,78.56999969482422,151.13,10.39,3359.77,140.84,144.1201,80.04,127.75,250.85,187.56,256.9
2021-05-12,49716.19140625,3715.1484375,76.8499984741211,147.97,10.68,3227.65,142.68,141.186,75.46,127.37,248.0,185.46,247.88
2021-05-13,49880.53515625,4079.057373046875,77.80000305175781,172.0,13.33,3247.08,139.5,139.2199,75.1,129.48,253.05,187.25,252.0
2021-05-14,46760.1875,3638.1220703125,78.97000122070312,160.22,13.42,3285.3,145.16,144.43,74.82,133.54,251.37,180.0,252.15
2021-05-17,42909.40234375,3380.070068359375,78.80000305175781,187.2,14.11,3330.91,138.9,143.283,76.83,128.67,245.33,174.55,254.53
2021-05-18,37002.44140625,2460.67919921875,78.2699966430664,185.23,14.52,3340.14,145.58,146.8532,74.58,124.91,250.86,173.32,245.28
2021-05-19,40782.73828125,2784.294189453125,77.86000061035156,175.11,13.01,3375.6,142.94,145.2109,78.74,130.63,251.63,171.62,248.57
2021-05-20,37304.69140625,2430.621337890625,78.81999969482422,172.71,12.63,3297.4,144.34,147.966,81.51,133.34,246.93,174.44,252.87
2021-05-21,37536.6328125,2295.70556640625,78.79000091552734,183.92,12.62,3315.6,145.29,151.7041,79.65,130.04,249.9,180.6,256.98
2021-05-25,39294.19921875,2888.69873046875,79.36000061035156,219.38,16.88,3408.23,144.14,158.0028,81.29,127.8,256.08,176.6,264.75
2021-05-26,38436.96875,2736.488525390625,79.5999984741211,250.48,20.27,3363.2,146.18,158.0,81.7,131.37,258.07,180.14,262.28
2021-05-27,35697.60546875,2419.90625,79.80999755859375,254.23,26.81,3275.08,148.1,155.01,79.32,127.47,250.53,181.13,266.27
2021-05-28,34616.06640625,2279.51416015625,79.91999816894531,225.0,26.51,3292.15,144.18,168.263,81.62,128.73,259.0,180.82,263.92
2021-06-01,37575.1796875,2706.125,79.94000244140625,258.46,33.18,3251.53,147.77,163.806,84.49,125.58,258.1,179.51,259.64
2021-06-02,39208.765625,2855.12646484375,80.0199966430664,287.51,65.47,3360.71,143.15,176.0597,82.36,128.16,248.7,178.0,267.82
2021-06-03,36894.40625,2688.195068359375,79.6500015258789,263.01,51.42,3268.65,141.9,173.6477,84.11,125.79,253.73,176.35,258.7
2021-06-04,35551.95703125,2630.576904296875,80.37999725341797,250.12,49.32,3333.14,144.78,184.0582,83.42,129.38,254.59,179.53,270.47
2021-06-07,33472.6328125,2517.438720703125,80.47000122070312,290.48,56.0,3283.76,142.4,177.22,81.51,129.3,259.23,185.42,264.3
2021-06-08,37345.12109375,2608.26708984375,80.5999984741211,301.0,57.25,3334.45,145.48,182.8,83.4,132.02,254.22,182.13,272.19
2021-06-09,36702.59765625,2471.5185546875,80.33999633789062,309.31,51.28,3370.06,144.1,180.4155,82.57,127.48,265.61,176.24,271.9
2021-06-10,37334.3984375,2353.768798828125,80.70999908447266,230.03,43.94,3464.57,142.11,177.43,82.5,131.26,257.27,180.61,274.68
2021-06-11,35552.515625,2372.484375,80.9800033569336,238.91,50.8,3394.86,145.7,178.7699,85.0,128.5,267.4,178.63,283.34
2021-06-14,40406.26953125,2610.936767578125,81.06999969482422,239.83,59.0,3470.35,141.45,181.3404,82.43,131.36,272.1,180.22,275.09
2021-06-15,38347.0625,2367.66357421875,80.87999725341797,226.3,59.26,3541.43,141.0,180.672,82.95,135.31,262.49,181.76,274.99
2021-06-16,38053.50390625,2372.001953125,80.44000244140625,231.6,56.48,3422.27,143.35,185.4789,81.81,133.58,266.6,182.8,269.74
2021-06-17,35787.24609375,2231.733154296875,80.44999694824219,231.83,61.51,3571.42,139.11,194.13,86.88,132.88,262.9,176.74,278.15
2021-06-18,35615.87109375,2178.4990234375,79.3499984741211,220.86,62.03,3527.4,135.25,191.5122,87.34,130.8,261.27,178.07,296.48
2021-06-21,32505.66015625,1874.9500732421875,80.4800033569336,203.9,56.54,3542.61,139.8,191.0526,82.8,132.7,272.09,181.35,297.2
2021-06-22,33723.02734375,1989.736328125,80.9800033569336,229.5,59.68,3571.38,137.29,195.5458,85.7,136.52,265.55,175.2,294.33
2021-06-23,34662.4375,1988.456298828125,80.97000122070312,219.5,59.1,3552.13,136.1,192.5971,87.47,134.2,265.317,177.06,295.11
2021-06-24,31637.779296875,1813.21728515625,81.26000213623047,218.77,59.2,3492.36,137.89,197.625,88.4,136.98,272.86,179.86,301.35
2021-06-25,32186.27734375,1829.2392578125,81.58999633789062,211.18,54.31,3569.6,143.77,194.88,88.33,135.67,270.55,185.85,293.6
2021-06-28,35867.77734375,2160.768310546875,81.66000366210938,214.18,59.62,3495.62,142.4,202.9,90.68,139.05,281.6,184.32,295.43
2021-06-29,35040.8359375,2274.547607421875,81.70999908447266,217.73,58.62,3450.99,137.8,206.138,92.45,140.51,281.7,178.44,297.4
2021-06-30,33572.1171875,2113.60546875,81.77999877929688,221.83,58.84,3462.97,146.73,209.593,94.81,141.1,282.5,177.97,299.14
2021-07-02,34668.546875,2226.1142578125,82.62000274658203,212.15,53.47,3617.18,145.39,205.44,98.3,140.78,281.37,181.02,297.93
2021-07-06,33855.328125,2315.161865234375,82.37999725341797,201.07,51.58,3783.13,144.79,211.505,95.14,143.62,280.52,176.05,305.36
2021-07-07,32877.37109375,2120.0263671875,82.55000305175781,192.44,45.67,3773.81,143.42,213.7147,94.46,147.01,288.56,178.94,304.05
2021-07-08,33798.01171875,2146.6923828125,81.69000244140625,199.47,48.21,3749.65,140.92,199.3556,91.48,149.16,283.88,173.9,305.22
2021-07-09,33520.51953125,2111.403564453125,82.83000183105469,192.15,47.81,3884.29,140.6,201.0501,95.3,145.3,279.13,177.34,313.9
2021-07-12,32702.025390625,1940.083984375,83.06999969482422,193.17,42.69,3774.5,142.31,206.397,93.47,147.8,287.45,185.8,309.02
2021-07-13,32822.34765625,1994.331298828125,82.63999938964844,181.34,39.9,3838.44,147.03,203.4,92.04,151.08,284.3,183.94,305.03
2021-07-14,31780.73046875,1911.1756591796875,82.47000122070312,175.15,34.73,3717.66,144.74,198.551,89.2,153.72,292.75,184.06,305.57
2021-07-15,31421.5390625,1880.3829345703125,82.16000366210938,170.29,36.0,3731.5,147.13,193.9378,88.31,155.2,285.47,186.86,297.04
2021-07-16,31533.068359375,1898.8251953125,81.61000061035156,172.89,35.6,3682.0,142.34,183.29,88.26,147.03,284.83,184.06,303.54
2021-07-19,29807.34765625,1787.5107421875,80.33999633789062,177.28,35.95,3700.27,142.12,192.1851,88.81,148.46,281.4,175.17,306.6
2021-07-20,32110.693359375,1990.9708251953125,81.7699966430664,193.43,44.17,3616.96,145.72,187.4,90.52,148.19,289.61,184.34,302.56
2021-07-21,32313.10546875,2025.2027587890625,82.5199966430664,193.77,42.66,3659.6,145.51,200.5,89.72,145.9,289.7,181.73,307.01
2021-07-22,33581.55078125,2124.776611328125,82.55999755859375,187.78,37.63,3709.22,142.48,198.5,92.16,151.4,292.04,175.84,317.0
2021-07-23,34292.4453125,2189.21875,83.43000030517578,185.71,37.65,3718.39,142.9,195.77,95.15,150.47,294.63,182.37,310.69
2021-07-26,39406.94140625,2298.33349609375,83.58999633789062,186.97,42.26,3723.75,149.39,202.49,94.94,152.09,290.58,187.11,315.3
2021-07-27,39995.90625,2296.54541015625,83.08000183105469,179.34,38.55,3787.42,146.34,194.75,94.26,151.54,297.28,181.0,313.43
2021-07-28,40008.421875,2380.956787109375,83.33000183105469,169.24,40.3,3642.22,144.21,199.23,100.6,152.0,291.33,179.1,307.39
2021-07-29,42235.546875,2466.96142578125,83.6500015258789,168.91,38.49,3733.68,143.99,200.11,106.36,149.99,297.5,181.49,289.12
2021-07-30,41626.1953125,2536.2099609375,83.08000183105469,166.53,37.81,3465.72,143.09,203.35,110.12,146.89,291.32,184.43,280.24
2021-08-03,39747.50390625,2724.619873046875,83.58000183105469,155.34,34.11,3408.83,145.59,200.17,114.57,154.64,293.59,176.89,282.2
2021-08-04,40869.5546875,2827.328857421875,83.25,148.8,29.84,3424.84,146.81,211.39,119.75,153.44,299.6,179.25,280.7
2021-08-05,42816.5,2890.941650390625,83.83000183105469,156.06,35.11,3424.19,152.51,210.13,116.2,149.28,299.01,179.63,288.76
2021-08-06,44555.80078125,3157.23876953125,83.87000274658203,153.98,32.9,3380.23,151.34,206.02,112.93,153.04,297.96,177.42,288.03
2021-08-09,45585.03125,3141.691162109375,83.83999633789062,167.39,34.4,3433.73,145.94,211.75,112.39,151.9,299.14,180.04,283.09
2021-08-10,45593.63671875,3164.2451171875,83.83999633789062,162.17,32.91,3486.66,153.19,200.39,110.59,149.9,296.81,182.29,283.75
2021-08-11,44428.2890625,3043.414306640625,84.08999633789062,166.27,32.38,3329.66,151.65,201.04,108.74,148.78,288.19,180.15,286.2
2021-08-12,47793.3203125,3322.211669921875,84.31999969482422,167.08,34.04,3442.0,150.43,207.9,106.6,155.56,300.01,181.41,283.7
2021-08-13,47096.9453125,3265.443359375,84.37999725341797,165.97,34.87,3350.4,155.3,204.4,112.75,153.8,298.86,189.86,283.38
2021-08-16,44695.359375,3014.845947265625,84.38999938964844,164.04,36.57,3325.69,153.73,207.8,112.78,154.61,297.7,187.3,281.88
2021-08-17,44801.1875,3020.08984375,83.75,166.64,38.58,3311.12,150.7,194.96,110.07,154.03,301.37,178.02,282.6
2021-08-18,46717.578125,3182.7021484375,82.9800033569336,160.66,38.29,3282.26,152.1,193.5,108.04,147.12,302.72,175.33,271.97
2021-08-19,49339.17578125,3286.935302734375,82.79000091552734,155.1,35.13,3240.0,156.91,206.32,106.1,150.6,303.98,173.3,274.71
2021-08-20,48905.4921875,3226.083984375,83.63999938964844,162.0,35.51,3267.45,157.41,214.73,105.51,152.62,311.2,176.17,279.93
2021-08-23,47706.1171875,3172.456298828125,84.45999908447266,171.0,36.9,3392.5,153.3,224.45,112.09,154.67,316.37,180.65,278.4
2021-08-24,48960.7890625,3224.915283203125,84.76000213623047,216.62,46.41,3335.3,153.1,223.82,110.31,157.02,303.01,182.9,283.19
2021-08-25,46942.21875,3100.325439453125,85.02999877929688,204.11,45.1,3339.31,155.42,224.18,112.3,149.48,315.28,180.03,283.89
2021-08-26,49058.66796875,3270.600830078125,84.54000091552734,209.95,40.66,3336.0,151.6,231.71,111.1,154.17,304.95,179.3,285.29
2021-08-27,48902.40234375,3244.4033203125,85.37000274658203,206.07,41.92,3493.28,147.02,230.23,113.1,150.2,310.97,188.09,283.48
2021-08-30,47166.6875,3433.732666015625,85.66999816894531,217.5,45.39,3472.48,148.6,228.45,112.93,157.82,310.63,185.21,297.77
